id,prix,surface,pieces,ville,prix_log,surface_log,type_bien_APPARTEMENT,type_bien_AUTRE,type_bien_MAISON,type_bien_PARKING,type_bien_TERRAIN,cluster
1265,136500,778.0,4.686456400742115,282224.4957905081,11.824087219587643,6.658011045870748,False,False,False,False,True,6
1266,207000,126.0,5.0,271622.36572176823,12.240478903153711,4.844187086458591,False,False,True,False,False,7
1267,560000,53.0,3.0,411694.6446055649,13.235693848424024,3.9889840465642745,True,False,False,False,False,0
1269,284850,190.0,6.0,289288.7815047938,12.559721515522003,5.25227342804663,False,False,True,False,False,7
1270,159000,114.0,5.0,282217.2671500279,11.976665770490767,4.74493212836325,False,False,True,False,False,7
1271,159000,75.0,4.0,283295.92436193663,11.976665770490767,4.330733340286331,False,False,True,False,False,4
1272,1184500,182.0,6.0,324282.4732545759,13.984832146818697,5.209486152841421,False,False,True,False,False,7
1273,235000,82.0,3.0,286430.36029001675,12.367345048436391,4.418840607796598,True,False,False,False,False,0
1274,251500,100.0,4.0,287700.6862666986,12.435202244657168,4.61512051684126,False,False,True,False,False,4
1275,216000,38.0,2.0,315143.3718428811,12.283038316285214,3.6635616461296463,True,False,False,False,False,5
1309,239000,64.0,3.0,287105.4481714605,12.384223015005313,4.174387269895637,True,False,False,False,False,0
1310,178000,80.0,4.686456400742115,272737.01870912133,12.08954444723597,4.394449154672439,False,False,True,False,False,7
1311,600000,86.0,5.0,329579.08612859534,13.304686600863562,4.465908118654584,True,False,False,False,False,7
1312,184500,120.0,4.0,275113.67006959434,12.12541016250223,4.795790545596741,False,False,True,False,False,4
1313,129900,74.0,5.0,275113.67006959434,11.774527900858468,4.31748811353631,False,False,True,False,False,7
1314,157500,67.0,4.0,283224.4957905081,11.967187086434018,4.219507705176107,False,False,True,False,False,4
1315,70000,30.0,2.0,279057.8291238414,11.156264806643742,3.4339872044851463,True,False,False,False,False,5
1316,185000,87.0,4.0,284534.0196000319,12.128116509451258,4.477336814478207,False,False,True,False,False,4
1317,193000,191.0,7.0,284914.97198098426,12.170450649220749,5.2574953720277815,False,False,True,False,False,2
1318,108680,839.0,4.686456400742115,280899.73388574616,11.596172264822943,6.733401891837359,False,False,False,False,True,6
1319,79000,20.0,1.0,276302.47736925655,11.277215789596893,3.044522437723423,True,False,False,False,False,5
1320,202789,81.0,4.0,285381.11483812716,12.21992623981871,4.406719247264253,False,False,True,False,False,4
1321,145000,79.0,5.0,282629.25769527,11.884495917930655,4.382026634673881,True,False,False,False,False,7
1322,248000,142.0,6.0,287534.0196000319,12.421188057397055,4.962844630259907,False,False,True,False,False,7
1323,255000,68.0,3.0,304325.4640500093,12.449022745701502,4.23410650459726,True,False,False,False,False,0
1324,278000,93.0,4.0,288962.5910286033,12.535379989788607,4.543294782270004,False,False,True,False,False,4
1325,434000,97.0,5.0,304325.4640500093,12.980802117227352,4.584967478670572,False,False,True,False,False,7
1326,388000,100.0,4.0,292646.1096182123,12.868763195921677,4.61512051684126,False,False,True,False,False,4
1327,370000,161.0,7.0,286759.7459818486,12.821260987319457,5.087596335232384,False,False,True,False,False,2
1328,395000,72.0,3.0,321052.80050437694,12.886643575525625,4.290459441148391,True,False,False,False,False,0
1329,390000,200.0,6.0,294295.92436193663,12.873904582205107,5.303304908059076,False,False,True,False,False,7
1330,430000,132.0,4.0,296200.6862666986,12.971542813248437,4.890349128221754,False,False,True,False,False,4
1355,175000,43.0,2.0,310888.5764640268,12.07254696717504,3.784189633918261,True,False,False,False,False,5
1358,289000,155.0,7.0,289486.40055241284,12.574185427296195,5.049856007249537,False,False,True,False,False,2
1359,474000,77.0,4.0,298295.92436193663,13.06896471037963,4.356708826689592,False,False,True,False,False,4
1362,89000,72.0,4.0,273373.382345485,11.39640288460621,4.290459441148391,False,False,True,False,False,4
1368,148000,65.0,3.0,282772.11483812716,11.904974309480183,4.189654742026425,False,False,True,False,False,4
1369,390000,74.0,3.0,299768.0709294315,12.873904582205107,4.31748811353631,True,False,False,False,False,0
1392,235000,66.0,4.0,310888.5764640268,12.367345048436391,4.204692619390966,True,False,False,False,False,0
1393,398900,271.0,9.0,294719.73388574616,12.896468544784314,5.605802066295998,False,False,True,False,False,2
1394,135000,140.0,4.0,282153.06721907953,11.813037464800539,4.948759890378168,False,False,True,False,False,4
1395,415000,175.0,4.686456400742115,295486.40055241284,12.936036208848487,5.170483995038151,False,False,True,False,False,7
1401,139900,61.0,3.0,282386.40055241284,11.848690308590857,4.127134385045092,True,False,False,False,False,0
1410,259000,51.0,2.0,306555.20052730315,12.464587201678082,3.9512437185814275,True,False,False,False,False,5
1434,159000,85.0,4.686456400742115,283295.92436193663,11.976665770490767,4.454347296253507,False,False,True,False,False,7
1444,239000,117.0,4.0,270193.12635558035,12.384223015005313,4.770684624465665,False,False,True,False,False,4
1471,80000,2471.0,4.686456400742115,279534.0196000319,11.289794413577894,7.812782818577581,False,False,False,False,True,6
1478,185000,24.5,4.686456400742115,288373.382345485,12.128116509451258,3.2386784521643803,True,False,False,False,False,0
1479,85000,82.0,4.0,279772.11483812716,11.350418300109132,4.418840607796598,False,False,True,False,False,4
1489,183000,85.0,5.0,288574.53963481175,12.117246896289503,4.454347296253507,False,False,True,False,False,7
1633,35000,311.0,4.686456400742115,277391.16245717474,10.463131911491967,5.7430031878094825,False,False,False,False,True,6
1634,158000,86.0,3.0,283248.30531431764,11.970356641102999,4.465908118654584,False,False,True,False,False,4
1809,319000,40.0,2.0,341408.5764640268,12.672949516558306,3.713572066704308,True,False,False,False,False,5
1810,265000,133.0,5.0,288343.5434095557,12.487488878546145,4.897839799950911,False,False,True,False,False,7
1831,699000,190.0,6.0,323600.65507275774,13.457407451830088,5.25227342804663,False,False,True,False,False,7
1832,35000,55.0,6.0,277391.16245717474,10.463131911491967,4.02535169073515,False,False,True,False,False,7
1833,285000,143.0,6.0,275924.6348827817,12.560247968016562,4.969813299576001,False,False,True,False,False,7
1834,149300,80.0,4.0,282834.0196000319,11.913719681428494,4.394449154672439,True,False,False,False,False,0
1835,159000,105.0,5.0,283295.92436193663,11.976665770490767,4.663439094112067,False,False,True,False,False,7
1890,979000,71.0,3.0,411694.6446055649,13.794287942962585,4.276666119016055,True,False,False,False,False,0
1912,310000,107.0,4.0,290486.40055241284,12.644330802262578,4.68213122712422,True,False,False,False,False,0
1967,289380,105.0,4.0,300290.0522815063,12.575499437948935,4.663439094112067,False,False,True,False,False,4
1968,735000,144.0,4.0,312734.9879918504,13.507627138738266,4.976733742420574,False,False,True,False,False,4
1969,493000,130.0,4.0,286430.36029001675,13.108266481420335,4.875197323201151,True,False,False,False,False,0
1970,160000,40.0,2.0,279988.5764640268,11.982935344196433,3.713572066704308,True,False,False,False,False,5
1991,205000,63.0,3.0,284282.4732545759,12.230770136157428,4.1588830833596715,True,False,False,False,False,0
1992,159000,48.0,2.0,289804.8072965748,11.976665770490767,3.8918202981106265,True,False,False,False,False,5
2115,489000,200.0,5.0,411694.6446055649,13.100119813444692,5.303304908059076,False,True,False,False,False,7
2116,630000,96.0,5.0,373964.5764640268,13.353476685668044,4.574710978503383,True,False,False,False,False,7
2117,472500,215.0,7.0,298224.4957905081,13.065795142315812,5.375278407684165,False,False,True,False,False,2
2118,288000,109.0,5.0,289438.7815047938,12.570719231334277,4.700480365792417,False,False,True,False,False,7
2119,90500,66.0,3.0,280034.0196000319,11.413116179350727,4.204692619390966,False,False,True,False,False,4
2120,735000,73.0,3.0,411694.6446055649,13.507627138738266,4.30406509320417,True,False,False,False,False,0
2121,241000,94.0,4.0,287200.6862666986,12.392556361841777,4.553876891600541,False,False,True,False,False,4
2122,725000,350.0,5.0,275924.6348827817,13.493928313146206,5.860786223465865,False,False,True,False,False,7
2123,165000,66.0,3.0,265546.7081384873,12.013706813470414,4.204692619390966,True,False,False,False,False,0
2124,181750,88.0,7.0,284379.25769527,12.110392897443903,4.48863636973214,False,False,True,False,False,2
2125,628900,93.0,4.0,373964.5764640268,13.351729130608245,4.543294782270004,False,False,True,False,False,4
2126,459000,100.0,6.0,292100.65507275774,13.036807667689546,4.61512051684126,False,False,True,False,False,7
2127,234000,135.0,6.0,291305.20052730315,12.36308066783498,4.912654885736052,False,False,True,False,False,7
2128,161000,58.0,2.0,304325.4640500093,11.989165855127435,4.07753744390572,True,False,False,False,False,5
2129,195000,32.0,2.0,285010.21007622237,12.180759965737863,3.4965075614664802,True,False,False,False,False,5
2130,162000,69.0,3.0,264104.5764640268,11.995357787034976,4.248495242049359,True,False,False,False,False,0
2131,212000,125.0,5.0,285819.73388574616,12.264346270624157,4.836281906951478,False,False,True,False,False,7
2132,233900,45.0,2.0,360608.98318859056,12.36265322789447,3.828641396489095,True,False,False,False,False,5
2133,197000,62.0,3.0,312734.9879918504,12.190964083849375,4.143134726391533,True,False,False,False,False,0
2134,299000,120.0,5.0,273338.1004833612,12.608202196848836,4.795790545596741,False,False,True,False,False,7
2135,124600,55.0,3.0,299768.0709294315,11.732871910985468,4.02535169073515,True,False,False,False,False,0
2136,140000,33.0,1.0,282391.16245717474,11.849404844423074,3.5263605246161616,True,False,False,False,False,5
2137,279000,132.0,4.0,282313.67006959434,12.53897064502647,4.890349128221754,False,False,True,False,False,4
2138,65000,921.0,4.686456400742115,278819.73388574616,11.082157933374816,6.826545223556594,False,False,False,False,True,6
2139,135000,216.0,10.0,282153.06721907953,11.813037464800539,5.37989735354046,False,False,True,False,False,1
2140,394000,180.0,7.0,294486.40055241284,12.884108726347916,5.198497031265826,False,False,True,False,False,2
2141,349900,92.0,5.0,292386.40055241284,12.765405536311112,4.532599493153256,False,False,True,False,False,7
2142,216000,64.0,3.0,273911.4961565509,12.283038316285214,4.174387269895637,True,False,False,False,False,0
2143,558000,156.0,4.0,302295.92436193663,13.232116033476537,5.056245805348308,False,False,True,False,False,4
2144,249900,62.0,3.0,315143.3718428811,12.428820118415677,4.143134726391533,True,False,False,False,False,0
2146,385000,204.0,10.0,309007.65755716676,12.861001210669146,5.3230099791384085,False,False,True,False,False,1
2147,1078250,135.0,4.686456400742115,327069.73388574616,13.890850841938363,4.912654885736052,False,False,True,False,False,7
2148,244500,92.0,4.0,287367.3529333652,12.40697467786825,4.532599493153256,False,False,True,False,False,4
2149,487000,92.0,4.0,298357.1483304639,13.096021455450709,4.532599493153256,False,False,True,False,False,4
2150,114487,42.0,2.0,279395.51870912133,11.648225292990713,3.7612001156935624,True,False,False,False,False,5
2176,220000,20.0,4.686456400742115,318333.80041430966,12.301387370778713,3.044522437723423,False,False,False,False,True,4
2177,135000,31.0,2.0,304325.4640500093,11.813037464800539,3.4657359027997265,True,False,False,False,False,5
2178,115500,780.0,4.686456400742115,281224.4957905081,11.657034466915164,6.660575149839686,False,False,False,False,True,6
2179,239000,178.0,7.0,287105.4481714605,12.384223015005313,5.187385805840755,False,False,True,False,False,2
2180,87000,770.0,4.686456400742115,270196.1096182123,11.373674891823535,6.647688373563329,False,False,False,False,True,6
2181,295000,123.0,6.0,289772.11483812716,12.59473402514672,4.820281565605037,False,False,True,False,False,7
2182,470000,160.0,4.686456400742115,298105.4481714605,13.060490101343552,5.081404364984463,False,False,True,False,False,7
2183,245000,68.0,3.0,288248.45267829,12.409017571151187,4.23410650459726,True,False,False,False,False,0
2184,156000,82.0,4.0,282217.2671500279,11.957617696467539,4.418840607796598,False,False,True,False,False,4
2185,190700,123.0,5.0,277268.83689093956,12.158462035413251,4.820281565605037,False,False,True,False,False,7
2186,343200,115.0,5.0,299018.0178956813,12.746071560344612,4.7535901911063645,False,False,True,False,False,7
2187,965000,87.0,2.0,304325.4640500093,13.779884416590017,4.477336814478207,True,False,False,False,False,5
2188,179000,71.0,3.0,284248.30531431764,12.095146671399466,4.276666119016055,False,False,True,False,False,4
2189,1250000,184.0,6.0,324450.6004833612,14.038654909278163,5.220355825078324,False,False,True,False,False,7
2190,265300,588.0,4.686456400742115,288357.8291238414,12.488620309436481,6.3784261836515865,False,False,False,False,True,6
2211,299000,73.0,3.0,321795.8912606264,12.608202196848836,4.30406509320417,True,False,False,False,False,0
2212,292000,267.0,10.0,289629.25769527,12.584512505902088,5.5909869805108565,False,False,True,False,False,1
2213,76000,70.0,3.0,288464.2914363941,11.23850177707664,4.2626798770413155,False,False,True,False,False,4
2214,319900,80.0,4.0,330462.5798285851,12.675766851909591,4.394449154672439,True,False,False,False,False,0
