id,prix,surface,pieces,ville,prix_log,type_bien_APPARTEMENT,type_bien_AUTRE,type_bien_MAISON,type_bien_PARKING,type_bien_TERRAIN
5538,241000,124.0,5.0,291782.4732545759,12.392556361841777,False,False,True,False,False
5539,286007,108.0,5.0,283460.0641636668,12.563775061438752,False,False,True,False,False
5540,143100,22.0,2.0,302650.65507275774,11.871305953640322,True,False,False,False,False
5541,254000,51.0,2.0,290810.1004833612,12.445093483000798,True,False,False,False,False
5542,386000,435.0,4.686456400742115,294105.4481714605,12.863595239117187,False,True,False,False,False
5543,230727,52.0,2.0,330462.5798285851,12.34899480654139,True,False,False,False,False
5544,99000,34.0,2.0,223836.16440001718,11.502885230075814,True,False,False,False,False
5545,189500,80.0,3.0,284748.30531431764,12.15214958053555,True,False,False,False,False
5546,159900,88.0,4.0,274939.7570261161,11.982310152711182,False,False,True,False,False
5547,210000,125.0,6.0,285724.4957905081,12.25486757159303,False,False,True,False,False
5548,55000,26.0,1.0,278343.5434095557,10.915106645867503,True,False,False,False,False
5549,1076000,291.0,10.0,318077.92780003045,13.888761949071464,False,False,True,False,False
5550,225000,122.0,5.0,286438.7815047938,12.323860125621126,False,False,True,False,False
5577,118000,23.0,2.0,269439.7570261161,11.678448377988165,True,False,False,False,False
5578,149900,80.0,4.0,282862.5910286033,11.917730355182513,False,False,True,False,False
5579,262000,108.0,4.0,288200.6862666986,12.476103599529843,False,False,True,False,False
5580,299000,82.0,4.0,289962.5910286033,12.608202196848836,False,False,True,False,False
5581,80000,23.0,1.0,286430.36029001675,11.289794413577894,True,False,False,False,False
5582,156000,85.0,5.0,283153.06721907953,11.957617696467539,False,False,True,False,False
5583,249000,100.0,5.0,287581.63864765095,12.425212191503038,False,False,True,False,False
5584,389000,234.0,8.0,294248.30531431764,12.871337193291367,False,False,True,False,False
5585,333585,103.0,5.0,291609.4957905081,12.717655982159256,False,False,True,False,False
5586,99000,750.0,4.686456400742115,280438.7815047938,11.502885230075814,False,False,False,False,True
5587,216890,93.0,5.0,286052.5910286033,12.287150202178141,False,False,True,False,False
5588,274300,100.0,3.0,286404.4004461796,12.521981322562505,False,False,True,False,False
5589,87000,35.0,2.0,279867.3529333652,11.373674891823535,True,False,False,False,False
5590,663000,150.0,6.0,330462.5798285851,13.404531777462488,False,False,True,False,False
5591,175900,83.0,4.0,268700.6265913335,12.077676615757813,False,False,True,False,False
5592,171000,148.0,6.0,283867.3529333652,12.049424683420915,False,False,True,False,False
5593,520000,86.0,4.0,304187.5831130726,13.161586013632684,True,False,False,False,False
5594,355000,114.0,5.0,304325.4640500093,12.779875885354993,True,False,False,False,False
5595,280000,105.0,4.0,304325.4640500093,12.54254845357358,True,False,False,False,False
5596,305250,85.0,4.0,292150.6265913335,12.628889667970862,False,False,True,False,False
5597,180000,92.0,5.0,286009.7459818486,12.100717685412471,False,False,True,False,False
5598,177200,142.0,6.0,284162.5910286033,12.085039960478051,False,False,True,False,False
5599,214000,185.0,9.0,285914.97198098426,12.273735966890268,False,False,True,False,False
5600,187000,58.0,3.0,268191.6584387313,12.138869243416009,True,False,False,False,False
5601,479000,169.0,7.0,298534.0196000319,13.079457964073546,False,False,True,False,False
5602,165900,45.0,2.0,276398.0588166946,12.019146503887916,True,False,False,False,False
5603,219500,89.0,5.0,290850.65507275774,12.299112067295642,False,False,True,False,False
5604,289000,115.0,5.0,289486.40055241284,12.574185427296195,False,False,True,False,False
5605,169000,67.0,3.0,309007.65755716676,12.037659911047468,True,False,False,False,False
5606,283000,121.0,6.0,287646.1096182123,12.553205710188037,False,False,True,False,False
5607,399000,185.0,6.0,294724.4957905081,12.896719202134523,False,False,True,False,False
5608,376000,121.0,6.0,293629.25769527,12.837347081942964,False,False,True,False,False
5609,345000,178.0,6.0,284151.5641636668,12.75130259456002,False,False,True,False,False
5610,385000,138.0,6.0,300975.65507275774,12.861001210669146,False,False,True,False,False
5611,223000,165.0,6.0,279146.1096182123,12.314931534737134,False,False,True,False,False
5612,118500,212.0,4.686456400742115,271168.83689093956,11.682676678340282,False,False,False,False,True
5613,548000,89.0,4.0,294846.4338166946,13.214032390746006,True,False,False,False,False
5614,327000,103.0,5.0,291295.92436193663,12.69771850797869,False,False,True,False,False
5616,106300,1200.0,4.686456400742115,280786.40055241284,11.574029971623514,False,False,False,False,True
5617,384000,259.0,10.0,276302.47736925655,12.85840043573314,False,False,True,False,False
5618,399000,71.0,3.0,304325.4640500093,12.896719202134523,True,False,False,False,False
5619,121600,760.0,4.686456400742115,281514.97198098426,11.7085004721646,False,False,False,False,True
5620,389000,84.0,3.0,325882.0320818334,12.871337193291367,True,False,False,False,False
5621,224675,122.0,4.0,286423.30531431764,12.322414643390154,False,False,True,False,False
5622,299500,128.0,5.0,282891.93093915953,12.60987303543023,False,False,True,False,False
5623,411000,230.0,9.0,290737.01870912133,12.926350926565435,False,False,True,False,False
5624,650000,233.0,7.0,306676.87674288906,13.384729180332174,False,False,True,False,False
5625,161595,60.0,3.0,283419.4957905081,11.992854672287537,False,False,True,False,False
5626,130000,68.0,3.0,268191.6584387313,11.775297421715827,True,False,False,False,False
5627,329160,96.0,5.0,291398.7815047938,12.704302271751247,False,False,True,False,False
5628,144450,206.0,7.0,282603.06721907953,11.88069562868108,False,False,True,False,False
5629,749000,178.0,8.0,330462.5798285851,13.52649559761195,False,False,True,False,False
5651,534000,231.0,8.0,294421.2745037285,13.188152990599754,False,False,True,False,False
5652,249000,89.0,3.0,287581.63864765095,12.425212191503038,False,False,True,False,False
5653,598000,236.0,8.0,304661.4961565509,13.301347705172173,False,False,True,False,False
5654,184000,70.0,3.0,287009.7459818486,12.122696471358964,False,False,True,False,False
5655,105000,85.0,4.0,280724.4957905081,11.561725152903833,True,False,False,False,False
5656,252000,200.0,5.0,287724.4957905081,12.437188334739655,False,False,True,False,False
5657,279000,90.0,4.0,307546.7081384873,12.53897064502647,True,False,False,False,False
5658,241822,77.0,4.686456400742115,284911.882345485,12.395961332573044,False,False,True,False,False
5659,72000,850.0,4.686456400742115,268796.2671500279,11.184435286790631,False,False,False,False,True
5660,229240,77.0,4.0,279737.1483304639,12.342529130896606,False,False,True,False,False
5662,249900,90.0,4.0,287624.4957905081,12.428820118415677,False,False,True,False,False
5663,264500,92.0,5.0,288319.73388574616,12.48560031099168,True,False,False,False,False
5664,55000,46.0,2.0,276378.88746089867,10.915106645867503,True,False,False,False,False
5665,527000,110.0,5.0,297237.01870912133,13.174957725054906,False,False,True,False,False
5666,237490,147.0,6.0,283122.92780003045,12.377885007001968,False,False,True,False,False
5667,88500,98.0,5.0,279938.7815047938,11.390769130367211,False,False,True,False,False
5668,284000,138.0,6.0,288618.0178956813,12.556733038263905,False,False,True,False,False
5669,189000,85.0,5.0,284724.4957905081,12.149507585033072,False,False,True,False,False
5670,43500,248.0,4.686456400742115,268346.1096182123,10.680539205318292,False,False,False,False,True
5671,270000,63.0,3.0,310737.01870912133,12.506180941677357,True,False,False,False,False
5672,214000,111.0,4.0,285914.97198098426,12.273735966890268,False,False,True,False,False
5673,538157,141.0,5.0,291668.32224350737,13.195907476325702,False,False,True,False,False
5674,1070000,95.0,5.0,411694.6446055649,13.883170141017091,True,False,False,False,False
5675,245000,36.0,2.0,350531.0613739422,12.409017571151187,True,False,False,False,False
5676,81500,97.0,3.0,282096.4338166946,11.308370569092329,False,False,True,False,False
5677,259900,93.0,5.0,288100.6862666986,12.468056068255885,False,False,True,False,False
5678,109500,22.0,1.0,273396.1096182123,11.603688960617083,True,False,False,False,False
5679,69500,77.0,3.0,279034.0196000319,11.149096419938578,False,False,True,False,False
5680,125000,85.0,3.0,275237.01870912133,11.736077016252437,False,False,True,False,False
5681,149900,387.0,4.686456400742115,304325.5147000239,11.917730355182513,False,False,False,False,True
5682,330000,52.0,2.0,328008.9338166946,12.706850963741102,True,False,False,False,False
5683,279750,81.0,3.0,289045.92436193663,12.541655200787979,True,False,False,False,False
5684,320000,102.0,4.0,290962.5910286033,12.676079399771027,False,False,True,False,False
5685,175000,826.0,4.686456400742115,284057.8291238414,12.07254696717504,False,True,False,False,False
5686,499000,220.0,8.0,291400.6265913335,13.120363378739663,False,False,True,False,False
5687,799000,97.0,3.0,360608.98318859056,13.591117476312084,True,False,False,False,False
5688,185000,24.0,1.0,284534.0196000319,12.128116509451258,True,False,False,False,False
5689,300000,448.0,4.686456400742115,290010.21007622237,12.611541086966115,False,False,False,False,True
5690,159000,97.0,4.0,283295.92436193663,11.976665770490767,False,False,True,False,False
5691,256000,130.0,8.0,294421.2745037285,12.45293662970407,False,False,True,False,False
5692,420000,127.0,5.0,277323.24660002574,12.948012371209098,False,False,True,False,False
5693,159000,57.0,2.0,283295.92436193663,11.976665770490767,True,False,False,False,False
5694,334000,155.0,7.0,291629.25769527,12.718899265966332,False,False,True,False,False
5695,440000,98.0,4.0,296676.87674288906,12.994532278619134,True,False,False,False,False
5696,66000,351.0,4.686456400742115,278867.3529333652,11.097425172408931,False,False,False,False,True
5697,345000,68.0,5.0,292153.06721907953,12.75130259456002,False,False,True,False,False
5698,110000,508.0,4.686456400742115,274646.1096182123,11.608244735642321,False,False,False,False,True
5699,299000,121.0,6.0,289962.5910286033,12.608202196848836,False,False,True,False,False
5700,249000,88.0,4.0,325882.0320818334,12.425212191503038,True,False,False,False,False
5701,296520,87.0,4.0,290488.9338166946,12.599873321218766,True,False,False,False,False
5703,98550,363.0,4.686456400742115,280417.3529333652,11.49832945966282,False,True,False,False,False
5704,35400,285.0,4.686456400742115,277410.21007622237,10.474495347310453,False,False,False,False,True
5705,165000,55.0,2.0,308935.16967694886,12.013706813470414,True,False,False,False,False
5706,380000,90.0,5.0,304325.4640500093,12.847929163278053,False,False,True,False,False
5707,298700,135.0,5.0,289948.30531431764,12.60719835203924,False,False,True,False,False
5708,559000,81.0,4.0,308357.1483304639,13.233906541044401,True,False,False,False,False
5709,213000,62.0,3.0,286464.2914363941,12.269052139516223,True,False,False,False,False
5710,96120,90.0,4.0,280301.63864765095,11.473363093458376,False,False,True,False,False
5711,240600,76.0,4.0,287181.63864765095,12.390895238790055,False,False,True,False,False
5712,117500,37.0,2.0,250826.09747430484,11.674202123168433,True,False,False,False,False
5713,998000,72.0,3.0,328521.0121059021,13.813509557297108,True,False,False,False,False
5714,190000,379.0,15.0,280226.7135478552,12.154784614286667,False,True,False,False,False
5715,230000,23.0,2.0,294055.20052730315,12.345838935721968,True,False,False,False,False
5716,86500,636.0,4.686456400742115,279843.5434095557,11.367911253546788,False,False,False,False,True
5717,367500,38.0,2.0,320863.1004833612,12.814481318719762,True,False,False,False,False
5718,383000,90.0,4.0,293962.5910286033,12.855792879125431,False,False,True,False,False
5719,195000,108.0,4.0,272661.4961565509,12.180759965737863,True,False,False,False,False
5720,662000,197.0,9.0,307248.30531431764,13.403022345492023,False,False,True,False,False
5721,810000,205.0,7.0,316555.20052730315,13.60479076121576,False,False,True,False,False
5722,649500,204.0,6.0,299768.0709294315,13.383959654737488,False,False,True,False,False
5723,120000,94.0,5.0,281438.7815047938,11.695255355062795,False,False,True,False,False
5724,108600,30.0,2.0,280895.92436193663,11.595435894542709,True,False,False,False,False
5725,229000,133.0,5.0,286629.25769527,12.34148164933907,False,False,True,False,False
5726,212000,80.0,4.0,285819.73388574616,12.264346270624157,False,False,True,False,False
5727,179000,147.0,7.0,277146.1096182123,12.095146671399466,False,True,False,False,False
5728,179000,71.0,4.0,284248.30531431764,12.095146671399466,True,False,False,False,False
5729,135500,90.0,4.0,273911.4961565509,11.816734299348461,False,False,True,False,False
5730,365000,132.0,6.0,293105.4481714605,12.807655372286902,False,False,True,False,False
5756,339200,82.0,4.0,291876.87674288906,12.734348131008748,False,False,True,False,False
5757,191160,118.0,4.0,284827.3529333652,12.160871283898333,True,False,False,False,False
5758,263000,105.0,5.0,288248.30531431764,12.479913113434042,False,False,True,False,False
5759,89000,23.0,1.0,278555.20052730315,11.39640288460621,True,False,False,False,False
5760,244000,97.0,4.0,287343.5434095557,12.404927602627597,False,False,True,False,False
5761,214000,85.0,5.0,285914.97198098426,12.273735966890268,False,False,True,False,False
5762,229000,100.0,5.0,286629.25769527,12.34148164933907,False,False,True,False,False
5763,99000,64.0,3.0,279675.6004833612,11.502885230075814,True,False,False,False,False
5764,94740,79.0,3.0,269389.7671500279,11.458902131625752,False,False,True,False,False
5765,795000,128.0,5.0,371075.5147000239,13.586098651497313,False,False,True,False,False
5766,475000,123.0,5.0,305681.28506156424,13.07107218827772,False,False,True,False,False
5767,49000,70.0,4.0,278057.8291238414,10.799595985047786,False,False,True,False,False
5768,349000,254.0,4.686456400742115,282909.7459818486,12.762830066509972,False,True,False,False,False
5769,65000,20.0,1.0,304325.4640500093,11.082157933374816,True,False,False,False,False
5770,131425,751.0,4.686456400742115,281982.8291238414,11.786199234561117,False,False,False,False,True
5791,300000,160.0,7.0,290010.21007622237,12.611541086966115,False,False,True,False,False
5792,199000,197.0,7.0,285200.6862666986,12.201065128819632,False,False,True,False,False
5793,212000,95.0,3.0,287831.0613739422,12.264346270624157,True,False,False,False,False
5794,246750,78.0,4.686456400742115,250826.09747430484,12.41613500997242,True,False,False,False,False
5795,175000,81.0,4.686456400742115,264791.93093915953,12.07254696717504,True,False,False,False,False
5796,267000,137.0,7.0,288438.7815047938,12.495007682693725,False,False,True,False,False
5797,299000,63.0,3.0,304325.4640500093,12.608202196848836,True,False,False,False,False
5798,850000,142.0,4.0,304325.4640500093,13.652992804936396,False,False,True,False,False
5799,169000,83.0,4.0,250688.5764640268,12.037659911047468,True,False,False,False,False
5800,830000,143.0,5.0,330462.5798285851,13.629182184591333,False,False,True,False,False
5801,265500,224.0,7.0,281684.2914363941,12.48937388613538,False,False,True,False,False
5802,614000,380.0,9.0,304962.5910286033,13.327751835792448,False,False,True,False,False
5803,310000,97.0,4.0,298226.7135478552,12.644330802262578,False,False,True,False,False
5804,185000,70.0,5.0,284534.0196000319,12.128116509451258,False,False,True,False,False
5805,262000,174.0,4.686456400742115,281327.92780003045,12.476103599529843,False,True,False,False,False
5808,235000,84.0,4.0,284555.20052730315,12.367345048436391,False,False,True,False,False
5809,235000,93.0,5.0,250826.09747430484,12.367345048436391,True,False,False,False,False
5810,124000,38.0,2.0,271052.80050437694,11.728044909070785,True,False,False,False,False
5811,110000,43.0,2.0,280962.5910286033,11.608244735642321,True,False,False,False,False
5812,180000,585.0,4.686456400742115,284295.92436193663,12.100717685412471,False,False,False,False,True
5813,323000,80.0,3.0,291105.4481714605,12.685410698175234,False,False,True,False,False
5814,150000,61.0,3.0,286027.7135478552,11.918397239722838,True,False,False,False,False
5815,229000,47.0,2.0,304325.4640500093,12.34148164933907,True,False,False,False,False
5816,131500,25.0,2.0,318077.92780003045,11.78676973513378,True,False,False,False,False
5817,313500,97.0,5.0,281714.2914363941,12.655557828842689,False,False,True,False,False
5818,149500,79.0,4.0,268761.4961565509,11.915058360753719,False,False,True,False,False
5819,499015,186.0,5.0,287464.9732545759,13.120393438347868,False,False,True,False,False
5820,529990,144.0,7.0,268191.6584387313,13.180615304252049,False,False,True,False,False
5821,199000,120.0,5.0,285200.6862666986,12.201065128819632,False,False,True,False,False
5822,145000,70.0,3.0,282629.25769527,11.884495917930655,False,False,True,False,False
5823,139000,323.0,4.686456400742115,282343.5434095557,11.842236406331555,False,False,False,False,True
5824,128900,100.0,4.0,280187.01870912133,11.766799946849087,False,False,True,False,False
5825,884000,250.0,7.0,312738.1004833612,13.69221347284086,False,False,True,False,False
5826,229000,94.0,5.0,286629.25769527,12.34148164933907,False,False,True,False,False
5827,420000,277.0,6.0,295724.4957905081,12.948012371209098,False,False,True,False,False
5828,191800,160.0,4.0,299137.01870912133,12.164213655182222,False,False,True,False,False
5829,467000,114.0,6.0,297962.5910286033,13.054086677976365,False,False,True,False,False
5830,980000,145.0,7.0,322391.16245717474,13.795308871054397,False,False,True,False,False
5831,154900,140.0,5.0,275687.01870912133,11.950541482162043,False,False,True,False,False
5832,383000,137.0,6.0,293962.5910286033,12.855792879125431,False,False,True,False,False
5833,34000,433.0,4.686456400742115,277343.5434095557,10.434145214930487,False,False,False,False,True
5835,490000,200.0,7.0,299009.7459818486,13.102162710901053,False,True,False,False,False
5836,556400,220.0,8.0,292222.36572176823,13.229244536297962,False,False,True,False,False
5837,290000,81.0,3.0,304325.4640500093,12.577639650232573,True,False,False,False,False
5838,575000,121.0,3.0,309948.382345485,13.26212705890841,False,False,True,False,False
5839,450000,105.0,4.0,331118.0178956813,13.017005083966255,True,False,False,False,False
5840,317060,95.0,5.0,290822.5910286033,12.66684946336941,False,False,True,False,False
5841,69500,59.0,3.0,279034.0196000319,11.149096419938578,True,False,False,False,False
5842,397100,115.0,5.0,299196.1096182123,12.891945935373538,False,False,True,False,False
5843,164300,97.0,4.0,279435.4092000291,12.009455390434104,False,False,True,False,False
5845,284000,113.0,4.0,289248.30531431764,12.556733038263905,False,False,True,False,False
5846,546000,155.0,5.0,304827.92780003045,13.210376086227196,False,False,True,False,False
5847,162000,64.0,3.0,280327.92780003045,11.995357787034976,True,False,False,False,False
5848,937500,168.0,6.0,320863.1004833612,13.7509731034928,False,False,True,False,False
5849,228500,72.0,4.0,251153.04151766677,12.339295865674435,True,False,False,False,False
5850,345000,99.0,4.0,312734.9879918504,12.75130259456002,True,False,False,False,False
5851,260000,38.0,3.0,371075.5147000239,12.468440756144114,True,False,False,False,False
5852,491150,183.0,7.0,299112.5910286033,13.104506895138814,False,False,True,False,False
5853,324880,121.0,7.0,293117.92780003045,12.691214240415034,False,False,True,False,False
5854,274000,68.0,3.0,251153.04151766677,12.520887034998584,True,False,False,False,False
5855,428450,236.0,8.0,296126.87674288906,12.967931658089173,False,False,True,False,False
5856,201000,50.0,4.686456400742115,278313.67006959434,12.211065162153215,False,False,True,False,False
5857,366000,122.0,5.0,276302.47736925655,12.810391344620207,False,False,True,False,False
5858,241000,82.0,4.0,299768.0709294315,12.392556361841777,True,False,False,False,False
5859,236000,129.0,7.0,286962.5910286033,12.371591321286905,False,False,True,False,False
5860,555000,83.0,4.0,339633.9338166946,13.22672519452875,True,False,False,False,False
5862,265500,182.0,6.0,288367.3529333652,12.48937388613538,False,False,True,False,False
5863,87954,97.0,6.0,279912.7815047938,11.384580599033006,False,False,True,False,False
5864,416000,170.0,6.0,295534.0196000319,12.938442943086665,False,False,True,False,False
5865,950000,200.0,5.0,330462.5798285851,13.76421831620775,False,False,True,False,False
5867,262500,79.0,4.0,250826.09747430484,12.47801017053037,True,False,False,False,False
5868,213000,78.0,4.0,281782.4732545759,12.269052139516223,False,False,True,False,False
5869,646000,147.0,6.0,304079.08612859534,13.378556330751158,False,False,True,False,False
5870,189000,204.0,10.0,284724.4957905081,12.149507585033072,False,True,False,False,False
5891,188000,39.0,2.0,291732.4732545759,12.144202560946876,True,False,False,False,False
5892,45000,82.0,4.0,288422.36572176823,10.714439990727769,True,False,False,False,False
5893,189900,89.0,4.0,284767.3529333652,12.15425816271595,False,False,True,False,False
5894,79900,72.0,4.0,248931.13786252093,11.288543647320601,True,False,False,False,False
5895,69900,47.0,2.0,248931.13786252093,11.154835234271214,True,False,False,False,False
5901,289900,40.0,2.0,297050.65507275774,12.57729476436913,True,False,False,False,False
5902,250000,83.0,4.0,271925.6004833612,12.429220196836383,True,False,False,False,False
5903,294000,88.0,5.0,289724.4957905081,12.591338447675579,False,False,True,False,False
5904,310000,95.0,4.0,292150.6265913335,12.644330802262578,False,False,True,False,False
5905,275000,70.0,4.0,288819.73388574616,12.524530013005734,False,False,True,False,False
5906,179000,73.0,4.0,284248.30531431764,12.095146671399466,False,False,True,False,False
5907,273000,119.0,5.0,279452.3856148396,12.51723073716405,False,False,True,False,False
5909,189000,70.0,2.0,316009.32224350737,12.149507585033072,False,False,True,False,False
5910,299500,202.0,7.0,288422.36572176823,12.60987303543023,False,False,True,False,False
5911,199900,208.0,7.0,285243.5434095557,12.20557752297723,False,False,True,False,False
5912,350000,138.0,4.0,292391.16245717474,12.765691290604371,False,False,True,False,False
5913,219000,358.0,7.0,290555.20052730315,12.296831574998258,False,True,False,False,False
5914,675000,143.0,6.0,339633.9338166946,13.42246945133505,False,False,True,False,False
5915,110000,750.0,4.686456400742115,280962.5910286033,11.608244735642321,False,False,True,False,False
5917,99000,72.0,3.0,280438.7815047938,11.502885230075814,False,False,True,False,False
5918,100760,73.0,3.0,280522.5910286033,11.520506654990541,False,False,True,False,False
5919,188640,96.0,4.0,284707.3529333652,12.147601016859776,False,False,True,False,False
5920,73100,516.0,4.686456400742115,279205.4481714605,11.199597325534862,False,False,False,False,True
5921,168000,130.0,5.0,283724.4957905081,12.031725210748633,False,False,True,False,False
5922,385000,104.0,5.0,302637.5831130726,12.861001210669146,False,False,True,False,False
5923,64000,91.0,4.0,278772.11483812716,11.06665398721974,True,False,False,False,False
5924,50000,746.0,4.686456400742115,278105.4481714605,10.819798284210286,False,False,False,False,True
5925,349000,160.0,10.0,292343.5434095557,12.762830066509972,False,False,True,False,False
5926,420000,251.0,10.0,295724.4957905081,12.948012371209098,False,False,True,False,False
5927,238500,266.0,6.0,273883.9338166946,12.38212878217386,False,True,False,False,False
5928,400000,123.0,6.0,337888.42798623,12.899222326086994,True,False,False,False,False
5929,53000,60.0,3.0,278248.30531431764,10.87806606028079,False,False,True,False,False
5930,355000,132.0,7.0,289804.8072965748,12.779875885354993,False,False,True,False,False
5931,1050000,111.0,5.0,322791.93093915953,13.864301674514206,True,False,False,False,False
5932,870000,277.0,12.0,317153.06721907953,13.676249640055394,False,False,True,False,False
5933,105000,82.0,5.0,277918.83689093956,11.561725152903833,False,False,True,False,False
5934,990000,197.0,8.0,322867.3529333652,13.805461232211272,False,False,True,False,False
5935,317000,147.0,7.0,290819.73388574616,12.666660207428574,False,False,True,False,False
5936,365000,153.0,7.0,292050.65507275774,12.807655372286902,False,False,True,False,False
5937,77000,1328.0,4.686456400742115,279391.16245717474,11.251573687764477,False,False,False,False,True
5939,134900,151.0,4.0,282148.30531431764,11.812296455066814,False,False,True,False,False
5940,219000,65.0,3.0,286153.06721907953,12.296831574998258,True,False,False,False,False
5941,91100,961.0,4.686456400742115,271622.36572176823,11.419724060136211,False,False,False,False,True
5942,276000,65.0,3.0,288867.3529333652,12.52815976788113,False,False,True,False,False
5943,365000,112.0,5.0,290488.9338166946,12.807655372286902,True,False,False,False,False
5944,163000,90.0,4.0,283486.40055241284,12.001511614739405,False,False,True,False,False
5945,549000,220.0,9.0,301867.3529333652,13.215855541983634,False,False,True,False,False
5947,392000,102.0,5.0,270418.9764640268,12.879019669789754,False,False,True,False,False
5948,320000,34.0,1.0,411694.6446055649,12.676079399771027,True,False,False,False,False
5949,429900,56.0,3.0,371075.5147000239,12.971310228604022,True,False,False,False,False
5950,290000,95.0,4.0,289534.0196000319,12.577639650232573,False,False,True,False,False
5971,145865,86.0,5.0,275652.70052730315,11.890443671027443,False,False,True,False,False
5972,404896,120.0,5.0,295005.25769527,12.911387992755955,False,False,True,False,False
5973,179990,38.0,3.0,285442.92780003045,12.100662128622306,True,False,False,False,False
5974,599900,175.0,7.0,304291.16245717474,13.304519920584285,False,False,True,False,False
5975,420000,81.0,4.0,360608.98318859056,12.948012371209098,True,False,False,False,False
5976,229000,39.0,2.0,286629.25769527,12.34148164933907,True,False,False,False,False
5977,460000,160.0,5.0,304079.08612859534,13.038983942375959,True,False,False,False,False
5978,319000,167.0,7.0,290914.97198098426,12.672949516558306,False,False,True,False,False
5980,96000,80.0,5.0,280295.92436193663,11.472113887062386,False,False,True,False,False
5981,279900,110.0,5.0,289053.06721907953,12.5421912482017,False,False,True,False,False
5982,93000,31.0,2.0,268191.6584387313,11.440365524765756,True,False,False,False,False
5983,546900,160.0,6.0,301767.3529333652,13.212023077821033,False,False,True,False,False
5984,225000,90.0,5.0,272193.67006959434,12.323860125621126,False,False,True,False,False
5985,374000,94.0,4.0,293534.0196000319,12.832013750189885,False,False,True,False,False
5987,157000,80.0,4.0,291668.32224350737,11.964007453736912,False,False,True,False,False
5988,230000,152.0,5.0,286676.87674288906,12.345838935721968,False,False,True,False,False
5989,120000,139.0,4.0,281438.7815047938,11.695255355062795,False,False,True,False,False
5990,189900,208.0,4.686456400742115,284096.1096182123,12.15425816271595,False,False,False,False,True
5991,469000,205.0,6.0,298057.8291238414,13.058360179622305,False,False,True,False,False
5992,105500,578.0,4.686456400742115,280748.30531431764,11.566475710526321,False,False,False,False,True
5993,245000,164.0,8.0,287391.16245717474,12.409017571151187,False,False,True,False,False
5994,129000,73.0,4.0,290191.5641636668,11.767575435251748,True,False,False,False,False
5995,279600,122.0,6.0,294421.2745037285,12.541118865873308,False,False,True,False,False
5996,75000,20.0,1.0,279295.92436193663,11.225256725762893,True,False,False,False,False
5997,108000,47.0,3.0,282191.5641636668,11.58989576532275,True,False,False,False,False
5998,550000,125.0,6.0,301914.97198098426,13.217675375388819,False,False,True,False,False
5999,1166000,109.0,4.0,331248.30531431764,13.96909050352514,True,False,False,False,False
6000,399000,115.0,5.0,294724.4957905081,12.896719202134523,False,False,True,False,False
6001,285900,128.0,5.0,289338.7815047938,12.563400876030764,False,False,True,False,False
6002,115000,34.0,1.0,281200.6862666986,11.652696102959753,True,False,False,False,False
6003,269880,94.0,5.0,287844.2914363941,12.505736400085024,False,False,True,False,False
6004,308000,113.0,4.0,290391.16245717474,12.637858308703688,False,False,True,False,False
6005,319500,98.0,4.0,290938.7815047938,12.674515682685282,False,False,True,False,False
6006,485000,95.0,5.0,328008.9338166946,13.091906231773164,True,False,False,False,False
6007,690000,196.0,7.0,299077.92780003045,13.444448325847754,False,False,True,False,False
6008,235000,83.0,4.0,294421.2745037285,12.367345048436391,False,False,True,False,False
6009,240000,214.0,2.0,280850.65507275774,12.388398368982115,False,True,False,False,False
6010,789473,450.0,12.0,313318.4481714605,13.579122179899963,False,False,True,False,False
6011,123000,22.0,1.0,286430.36029001675,11.719947764402807,True,False,False,False,False
6012,178000,104.0,4.0,284200.6862666986,12.08954444723597,False,False,True,False,False
6013,945000,134.0,5.0,360608.98318859056,13.758941264676379,True,False,False,False,False
6014,222600,70.0,3.0,330462.5798285851,12.313136210176474,True,False,False,False,False
6015,422300,78.0,3.0,295834.0196000319,12.953473608904076,True,False,False,False,False
6016,270000,82.0,4.0,288581.63864765095,12.506180941677357,False,False,True,False,False
6017,420000,194.0,8.0,300418.83689093956,12.948012371209098,False,False,True,False,False
6018,481000,122.0,5.0,360608.98318859056,13.083624628087817,True,False,False,False,False
6019,578000,180.0,8.0,334146.1096182123,13.267330877756825,False,False,True,False,False
6020,299000,126.0,6.0,289962.5910286033,12.608202196848836,False,False,True,False,False
6021,205000,66.0,4.0,308357.1483304639,12.230770136157428,True,False,False,False,False
6022,129000,72.0,3.0,268130.5542923334,11.767575435251748,True,False,False,False,False
6023,790000,207.0,6.0,309591.5641636668,13.579789490265188,False,False,True,False,False
6024,190000,45.0,2.0,284772.11483812716,12.154784614286667,True,False,False,False,False
6025,160000,60.0,3.0,253850.55429233346,11.982935344196433,False,False,True,False,False
6026,288000,70.0,4.0,289438.7815047938,12.570719231334277,False,False,True,False,False
6027,249000,140.0,4.0,287581.63864765095,12.425212191503038,False,False,True,False,False
6028,515000,140.0,6.0,300248.30531431764,13.151924121391561,False,False,True,False,False
6029,179000,49.0,2.0,318445.8912606264,12.095146671399466,True,False,False,False,False
6030,154255,70.0,4.0,275473.7254833612,11.946368838904162,False,False,True,False,False
6031,468000,150.0,6.0,316737.01870912133,13.056225711649638,False,False,True,False,False
6032,146580,61.0,2.0,282704.4957905081,11.895333455669697,False,False,True,False,False
6033,325000,164.0,7.0,291200.6862666986,12.691583538230217,False,False,True,False,False
6034,595000,183.0,8.0,300464.2914363941,13.296318365198623,False,False,True,False,False
